0,-81.1052,-81.1147,-81.1518,-81.2189,-81.2737,-81.3124,-81.3393,-81.3585,-81.3731,-81.3847,-81.3944
1,-81.1052,-81.1147,-81.1518,-81.2189,-81.2737,-81.3125,-81.3393,-81.3585,-81.3731,-81.3848,-81.3944
2,-81.1051,-81.1147,-81.1518,-81.219,-81.2738,-81.3125,-81.3394,-81.3586,-81.3732,-81.3848,-81.3945
3,-81.1051,-81.1147,-81.1519,-81.219,-81.2738,-81.3125,-81.3394,-81.3586,-81.3732,-81.3849,-81.3945
4,-81.1051,-81.1147,-81.1519,-81.219,-81.2738,-81.3126,-81.3394,-81.3587,-81.3733,-81.3849,-81.3946
5,-81.1051,-81.1147,-81.1519,-81.219,-81.2738,-81.3126,-81.3395,-81.3587,-81.3733,-81.385,-81.3946
6,-81.1051,-81.1147,-81.1519,-81.219,-81.2739,-81.3126,-81.3395,-81.3587,-81.3733,-81.385,-81.3947
7,-81.1051,-81.1147,-81.1519,-81.2191,-81.2739,-81.3127,-81.3396,-81.3588,-81.3734,-81.3851,-81.3947
8,-81.1051,-81.1147,-81.1519,-81.2191,-81.2739,-81.3127,-81.3396,-81.3588,-81.3734,-81.3851,-81.3948
9,-81.1051,-81.1147,-81.1519,-81.2191,-81.2739,-81.3127,-81.3396,-81.3589,-81.3735,-81.3852,-81.3949
10,-81.1048,-81.1144,-81.1516,-81.2188,-81.2737,-81.3125,-81.3394,-81.3586,-81.3732,-81.3849,-81.3946
11,-72.265,-72.276,-72.3166,-72.3888,-72.4478,-72.4897,-72.5189,-72.5398,-72.5558,-72.5688,-72.5796
12,-63.8186,-63.8352,-63.8904,-63.9839,-64.06,-64.1146,-64.1527,-64.1806,-64.2021,-64.2199,-64.2351
13,-24.2167,-25.0948,-27.0353,-29.5302,-31.3828,-32.6275,-33.4888,-34.1113,-34.5989,-35.0076,-35.3839
14,42.7066,42.6473,42.5508,42.5219,42.5149,42.516,42.5253,42.5381,42.5506,42.5611,42.5657
15,41.6014,41.7352,41.8394,41.979,42.1326,42.2866,42.4436,42.5954,42.7486,42.8948,43.035
16,31.1195,31.4851,31.8101,32.137,32.4686,32.7982,33.1259,33.4381,33.7504,34.0503,34.3391
17,22.7336,23.4322,24.0697,24.6718,25.2619,25.8384,26.399,26.9336,27.4542,27.9527,28.4308
18,16.2411,17.3815,18.4178,19.3705,20.2799,21.1505,21.9805,22.7643,23.5128,24.2222,24.896
19,11.1888,12.8641,14.3629,15.7121,16.9695,18.1485,19.2515,20.2793,21.2442,22.148,22.9965
20,7.19146,9.46881,11.4664,13.2288,14.8352,16.3112,17.6679,18.9143,20.0671,21.1338,22.124
21,3.96647,6.8844,9.39323,11.5645,13.5027,15.25,16.8297,18.2612,19.5673,20.7623,21.8598
22,1.31302,4.88455,7.90074,10.4638,12.7076,14.6946,16.4635,18.0459,19.4722,20.7636,21.9382
23,-0.91186,3.30682,6.81699,9.74902,12.2689,14.4634,16.3892,18.0915,19.6091,20.9704,22.1975
24,-2.81129,2.03497,6.02138,9.29765,12.0643,14.436,16.4899,18.2856,19.8712,21.2813,22.5417
25,-4.46095,0.985731,5.42957,9.02568,12.0115,14.5332,16.6907,18.5583,20.1933,21.636,22.915
26,-5.91723,0.099274,4.98233,8.87523,12.0549,14.7029,16.9436,18.8661,20.5365,21.9997,23.2856
27,-7.22264,-0.667624,4.63789,8.80615,12.157,14.9113,17.2186,19.1828,20.8779,22.352,23.6351
28,-8.40954,-1.34639,4.36651,8.79046,12.2924,15.136,17.4969,19.4928,21.2043,22.6817,23.9529
29,-9.50275,-1.96007,4.14676,8.80847,12.4439,15.3629,17.7669,19.7867,21.5081,22.9824,24.2321
30,-10.5214,-2.52572,3.96311,8.84625,12.5998,15.5826,18.0217,20.0594,21.7856,23.2505,24.4679
31,-11.4803,-3.05608,3.80416,8.89392,12.7524,15.7896,18.2574,20.3083,22.0347,23.484,24.6559
32,-12.3909,-3.56075,3.66149,8.94444,12.8964,15.9804,18.4718,20.5319,22.2544,23.6813,24.7914
33,-13.2624,-4.04706,3.52878,8.99282,13.0285,16.153,18.6639,20.7299,22.4446,23.8414,24.869
34,-14.1017,-4.52066,3.40131,9.03554,13.1465,16.3064,18.8336,20.9026,22.6052,23.9632,24.8827
35,-14.9144,-4.98594,3.27551,9.07013,13.2492,16.4403,18.981,21.0503,22.7367,24.0459,24.8272
