0,-8.34555,-87.983,-87.9827,-87.9823,-87.9835,-87.9859,-87.9889,-87.9921,-87.9954,-87.9987,-88.0019
1,-8.30109,-87.9832,-87.9828,-87.9824,-87.9837,-87.986,-87.989,-87.9922,-87.9955,-87.9988,-88.002
2,-8.2576,-87.9834,-87.983,-87.9826,-87.9838,-87.9862,-87.9891,-87.9923,-87.9956,-87.9989,-88.0021
3,-8.21508,-87.9837,-87.9831,-87.9827,-87.9839,-87.9863,-87.9892,-87.9924,-87.9957,-87.999,-88.0022
4,-8.17355,-87.9839,-87.9833,-87.9828,-87.984,-87.9864,-87.9893,-87.9925,-87.9959,-87.9991,-88.0023
5,-8.13301,-87.9841,-87.9834,-87.983,-87.9841,-87.9865,-87.9894,-87.9926,-87.996,-87.9992,-88.0024
6,-8.09348,-87.9843,-87.9836,-87.9831,-87.9843,-87.9866,-87.9895,-87.9927,-87.9961,-87.9993,-88.0025
7,-8.05495,-87.9846,-87.9837,-87.9832,-87.9844,-87.9867,-87.9896,-87.9929,-87.9962,-87.9994,-88.0026
8,-8.01744,-87.9848,-87.9839,-87.9833,-87.9845,-87.9868,-87.9897,-87.993,-87.9963,-87.9995,-88.0027
9,-7.98095,-87.985,-87.984,-87.9835,-87.9846,-87.9869,-87.9898,-87.9931,-87.9964,-87.9996,-88.0028
10,-7.94537,-87.985,-87.9838,-87.9832,-87.9843,-87.9866,-87.9895,-87.9928,-87.996,-87.9993,-88.0025
11,31.764,-38.2853,-38.3752,-38.4481,-38.5249,-38.595,-38.6539,-38.7231,-38.7837,-38.825,-38.8868
12,31.3787,33.4126,33.2682,33.152,33.0501,32.9617,32.8866,32.8168,32.7571,32.7097,32.6619
13,31.0035,38.2239,38.0688,37.9409,37.8286,37.7299,37.6437,37.5646,37.495,37.4359,37.3792
14,30.6315,40.1696,39.9969,39.8524,39.7259,39.6138,39.5142,39.4228,39.3404,39.2677,39.1986
15,30.2616,40.987,40.7699,40.5987,40.4535,40.3267,40.2145,40.112,40.019,39.9355,39.8565
16,29.8939,41.3109,41.0249,40.818,40.6511,40.5098,40.3869,40.2761,40.176,40.0856,40.0005
17,29.5284,41.4046,41.0323,40.7833,40.593,40.4379,40.3062,40.1898,40.0854,39.9915,39.9032
18,29.1653,41.3898,40.9235,40.63,40.4158,40.2476,40.1084,39.9876,39.8806,39.7847,39.695
19,28.8048,41.3287,40.7708,40.4348,40.198,40.017,39.8701,39.7448,39.635,39.5368,39.4456
20,28.4471,41.2549,40.6158,40.2427,39.9852,39.7915,39.6362,39.505,39.3906,39.2887,39.1941
21,28.0922,41.1866,40.4811,40.0772,39.8014,39.5949,39.4299,39.2909,39.1697,39.0617,38.9616
22,27.7401,41.1324,40.3759,39.9478,39.6557,39.4364,39.2604,39.1115,38.9814,38.8648,38.7567
23,27.3911,41.0949,40.3017,39.8548,39.5482,39.3159,39.1278,38.9675,38.8264,38.6992,38.581
24,27.0452,41.0734,40.2555,39.7942,39.4744,39.229,39.028,38.855,38.7014,38.562,38.4319
25,26.7023,41.0656,40.2326,39.76,39.4281,39.1696,38.955,38.7683,38.6012,38.4484,38.3052
26,26.3627,41.0682,40.2274,39.746,39.4026,39.1311,38.9025,38.7017,38.5202,38.3531,38.1959
27,26.0262,41.0779,40.235,39.7464,39.3921,39.1075,38.8649,38.6494,38.4532,38.2713,38.0994
28,25.693,41.0919,40.2507,39.7562,39.3914,39.0939,38.8371,38.6068,38.3956,38.1985,38.0115
29,25.3631,41.1073,40.2709,39.7712,39.3963,39.086,38.815,38.5699,38.3435,38.1311,37.9289
30,25.0364,41.122,40.2923,39.7881,39.4034,39.0805,38.7954,38.5355,38.2939,38.0662,37.8487
31,24.713,41.1341,40.3127,39.8043,39.4099,39.0746,38.7756,38.501,38.2443,38.0014,37.7687
32,24.3929,41.1424,40.33,39.8178,39.4139,39.0663,38.7536,38.4645,38.1929,37.9348,37.6869
33,24.0761,41.1455,40.3429,39.8269,39.4138,39.0541,38.7278,38.4244,38.1382,37.8651,37.6022
34,23.7626,41.1429,40.3502,39.8306,39.4084,39.0368,38.6973,38.3798,38.0791,37.7913,37.5135
