-10,-87.9973,-87.9979,-87.9984,-87.9988,-87.9993,-87.9998,-88.0002,-88.0006,-88.0011,-88.0015,-88.0019
-9,-87.9974,-87.998,-87.9985,-87.9989,-87.9994,-87.9999,-88.0003,-88.0007,-88.0012,-88.0016,-88.002
-8,-87.9975,-87.9981,-87.9986,-87.999,-87.9995,-88,-88.0004,-88.0008,-88.0013,-88.0017,-88.0021
-7,-87.9976,-87.9982,-87.9987,-87.9991,-87.9996,-88.0001,-88.0005,-88.0009,-88.0014,-88.0018,-88.0022
-6,-87.9977,-87.9983,-87.9988,-87.9992,-87.9997,-88.0002,-88.0006,-88.001,-88.0015,-88.0019,-88.0023
-5,-87.9978,-87.9984,-87.9989,-87.9993,-87.9998,-88.0003,-88.0007,-88.0011,-88.0016,-88.002,-88.0024
-4,-87.9979,-87.9985,-87.999,-87.9994,-87.9999,-88.0004,-88.0008,-88.0012,-88.0017,-88.0021,-88.0025
-3,-87.998,-87.9986,-87.9991,-87.9995,-88,-88.0005,-88.0009,-88.0013,-88.0018,-88.0022,-88.0026
-2,-87.9981,-87.9987,-87.9992,-87.9996,-88.0001,-88.0006,-88.001,-88.0014,-88.0019,-88.0023,-88.0027
-1,-87.9982,-87.9988,-87.9992,-87.9997,-88.0002,-88.0007,-88.0011,-88.0015,-88.0019,-88.0024,-88.0028
0,-87.9983,-87.9988,-87.9993,-87.9998,-88.0003,-88.0007,-88.0012,-88.0016,-88.002,-88.0025,-88.0029
1,-38.8624,-38.8623,-38.8607,-38.8603,-38.8601,-38.8599,-38.8601,-38.8586,-38.8589,-38.8581,-38.8625
2,32.687,32.6846,32.6829,32.681,32.6792,32.6775,32.6756,32.6747,32.673,32.6718,32.6693
3,37.407,37.404,37.4015,37.399,37.3965,37.3943,37.3919,37.3902,37.3881,37.3863,37.3838
4,39.2329,39.2291,39.2257,39.2223,39.2191,39.2159,39.2128,39.2102,39.2073,39.2048,39.2017
5,39.8927,39.8886,39.8849,39.8813,39.8777,39.8743,39.8709,39.868,39.8649,39.862,39.8589
6,40.0326,40.029,40.0256,40.0223,40.0192,40.0161,40.013,40.0103,40.0076,40.0051,40.0023
7,39.9268,39.9241,39.9216,39.9192,39.9169,39.9147,39.9124,39.9105,39.9086,39.9068,39.9048
8,39.7079,39.7063,39.705,39.7037,39.7024,39.7013,39.7001,39.6993,39.6983,39.6973,39.6964
9,39.4483,39.4478,39.4476,39.4473,39.4471,39.447,39.4468,39.4469,39.4468,39.4468,39.4467
10,39.1895,39.1899,39.1904,39.1909,39.1914,39.192,39.1925,39.1934,39.194,39.1946,39.1952
11,38.9534,38.9541,38.9551,38.9559,38.9568,38.9577,38.9586,38.9597,38.9607,38.9616,38.9625
12,38.749,38.7496,38.7505,38.7513,38.7521,38.753,38.7538,38.7549,38.7558,38.7566,38.7575
13,38.5773,38.5775,38.5779,38.5783,38.5786,38.5792,38.5796,38.5803,38.5808,38.5812,38.5818
14,38.4353,38.4347,38.4343,38.434,38.4336,38.4334,38.4331,38.4331,38.4329,38.4327,38.4326
15,38.3179,38.3163,38.3149,38.3135,38.3122,38.3111,38.3099,38.3089,38.3079,38.3068,38.3058
