0,-85.3703,-85.3751,-85.3798,-85.3845,-85.3892,-85.3938,-85.3984,-85.403,-85.4075,-85.4121,-85.4166
1,-85.3704,-85.3752,-85.3799,-85.3846,-85.3893,-85.3939,-85.3985,-85.4031,-85.4076,-85.4122,-85.4167
2,-85.3705,-85.3753,-85.38,-85.3847,-85.3894,-85.394,-85.3986,-85.4032,-85.4077,-85.4123,-85.4168
3,-85.3706,-85.3754,-85.3802,-85.3849,-85.3895,-85.3941,-85.3987,-85.4033,-85.4078,-85.4124,-85.4169
4,-85.3707,-85.3755,-85.3803,-85.385,-85.3896,-85.3942,-85.3988,-85.4034,-85.4079,-85.4125,-85.417
5,-85.3708,-85.3756,-85.3804,-85.3851,-85.3897,-85.3943,-85.3989,-85.4035,-85.408,-85.4126,-85.4171
6,-85.3709,-85.3757,-85.3805,-85.3852,-85.3898,-85.3944,-85.399,-85.4036,-85.4081,-85.4127,-85.4172
7,-85.371,-85.3758,-85.3806,-85.3853,-85.3899,-85.3945,-85.3991,-85.4037,-85.4082,-85.4128,-85.4173
8,-85.3711,-85.3759,-85.3807,-85.3854,-85.39,-85.3946,-85.3992,-85.4038,-85.4083,-85.4129,-85.4174
9,-85.3712,-85.3761,-85.3808,-85.3855,-85.3901,-85.3947,-85.3993,-85.4039,-85.4084,-85.413,-85.4175
10,-85.3711,-85.3759,-85.3806,-85.3853,-85.39,-85.3946,-85.3992,-85.4037,-85.4083,-85.4128,-85.4173
11,23.8592,23.807,23.7612,23.7223,23.6793,23.6422,23.6056,23.5704,23.5383,23.5097,23.4781
12,32.782,32.7476,32.7143,32.6827,32.6507,32.6202,32.5907,32.5608,32.5323,32.5047,32.4762
13,25.9446,25.8965,25.8487,25.8014,25.7541,25.7072,25.6608,25.6143,25.5683,25.5226,25.4768
14,22.9143,22.8622,22.8102,22.7584,22.7066,22.655,22.6036,22.5522,22.5011,22.4502,22.3994
15,20.2597,20.236,20.2117,20.187,20.1618,20.1364,20.111,20.0852,20.0597,20.034,20.0083
16,17.8587,17.8426,17.8261,17.8092,17.7918,17.7744,17.7569,17.7393,17.7217,17.7043,17.6868
17,16.677,16.6592,16.641,16.6226,16.6037,16.5848,16.5657,16.5467,16.5277,16.509,16.4901
18,16.2101,16.1887,16.167,16.145,16.1227,16.1004,16.078,16.0556,16.0333,16.0112,15.9891
19,16.1524,16.1271,16.1017,16.0762,16.0502,16.0244,15.9985,15.9726,15.9469,15.9214,15.8959
20,16.3332,16.3045,16.2758,16.2469,16.2178,16.1888,16.1598,16.1307,16.1018,16.0733,16.0448
